index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
d6454c8a3436d1ea3144d51cde15718d,2025-11-04T10:00:00Z,'Schnee',www.nzz.ch,de,1.0,"Tropennächte, Starkregen, weniger Schnee: Neue Szenarien zeigen, wie stark der Klimawandel die Schweiz verändert","Die Klimaszenarien zeigen in grösserem Detail als zuvor, wie die Erderwärmung das Land beeinflusst. Neben der Hitze dürften vor allem Veränderungen beim Niederschlag für Probleme sorgen.",https://www.nzz.ch/wissenschaft/schweizer-klimaszenarien-2025-temperaturanstieg-und-folgen-ld.1909399,"https://img.nzz.ch/2025/11/04/d064ec31-1a6e-4522-8b71-d27e6db5665d.png?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=1201,676,x0,y113&wmark=nzz",http://web.archive.org/web/20251107034409/https://www.nzz.ch/wissenschaft/schweizer-klimaszenarien-2025-temperaturanstieg-und-folgen-ld.1909399,Selbst im November laden in diesen Tagen Temperaturen bis 15 Grad zum Flanieren ein. Auch dem Laien schwant: Solche Wetterbedingungen sind dank dem Klimawandel wahrscheinlicher geworden. Wie sich das… [+5891 chars],
0291aaebe8127f5a83428b2e801bf21d,2025-11-04T11:32:11Z,'Schnee',www.focus.de,de,1.0,"""Lift nur drei Tage im Betrieb"": Skigebiet steht nach Insolvenz vor dem Aus",Weder Kunstschnee noch ein Alternativplan für den Sommer konnten einem Skigebiet aus der Krise retten. Nun musste die Königsberg-Hollenstein Skilifte GmbH Insolvenz anmelden.,https://www.focus.de/panorama/welt/lift-nur-drei-tage-im-betrieb-skigebiet-steht-nach-insolvenz-vor-dem-aus_2bc9957c-c044-43f2-bd46-346c214dbc45.html,https://quadro.burda-forward.de/ctf/77862fac-fdfd-4d3c-b929-4500d48ae114.d73ef55d-5210-4d2c-ac49-0dd2eefcb00c.jpg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28541%2C690%29&hash=1bd2092db19b755674e32ac1e5c60f8020d0095615b55e221ef5a49a6e13c043,,"Am Montag hat die Königsberg-Hollenstein Skilifte GmbH beim Landesgericht St. Pölten ein Insolvenzverfahren eingeleitet. Der ""Kurier"" berichtet darüber. Der Betrieb verwaltet sechs Schlepplifte und r… [+2990 chars]",
76fc34fc10cd70d650a2cdc6f4d9249f,2025-11-04T14:37:53Z,'Frost',www.welt.de,de,1.0,"Wie Winzer versuchen, den Wein zu retten","Weltweit kämpfen Weinbauern zunehmend mit Trockenheit, Hitze und Frost. Damit der Wein in Deutschland auch in Zukunft schmeckt, arbeiten Forscher an einer neuen Herstellungsmethode. Vorbild können Winzer in Chile sein. Besuch auf einem Weingut.",https://www.welt.de/wissenschaft/article690328991118a64696446d9e/wein-in-gefahr-frueher-war-die-reihenfolge-klar-heute-reift-alles-durcheinander.html,https://images.welt.de/690328991118a64696446d9e/dfed45e45a9143506c37fd3bb41cfa1b/ci16x9-w1200/gettyimages-526617701-jpg,http://web.archive.org/web/20251106055632/https://www.welt.de/wissenschaft/article690328991118a64696446d9e/wein-in-gefahr-frueher-war-die-reihenfolge-klar-heute-reift-alles-durcheinander.html,"Weltweit kämpfen Weinbauern zunehmend mit Trockenheit, Hitze und Frost. Damit der Wein in Deutschland auch in Zukunft schmeckt, arbeiten Forscher an einer neuen Herstellungsmethode. Vorbild können Wi… [+9400 chars]",
bdfb728dc0fc2fabfdecb534383e6f97,2025-11-04T16:00:16Z,'Frost',www.zeit.de,de,1.0,"Kriminalität: Soko ""Frost"" greift zu: Razzia nach Schüssen in Ludwigsburg","Hier finden Sie Informationen zu dem Thema „Kriminalität“. Lesen Sie jetzt „Soko ""Frost"" greift zu: Razzia nach Schüssen in Ludwigsburg“.",https://www.zeit.de/news/2025-11/04/soko-frost-greift-zu-razzia-nach-schuessen-in-ludwigsburg,https://img.zeit.de/news/2025-11/04/soko-frost-greift-zu-razzia-nach-schuessen-in-ludwigsburg-image-group/wide__1300x731,http://web.archive.org/web/20251106055517/https://www.zeit.de/news/2025-11/04/soko-frost-greift-zu-razzia-nach-schuessen-in-ludwigsburg,Nach einem Fahrzeugbrand in Bietigheim-Bissingen und Schüssen in Ludwigsburg hat die Polizei bei einer großangelegten Razzia mehrere junge Männer festgenommen. Am frühen Morgen wurden die Wohnungen v… [+1585 chars],
56f6e6d1a72b5bb710de8b840e4d1531,2025-11-04T16:00:16Z,'Frost',www.stern.de,de,1.0,"Kriminalität: Soko ""Frost"" greift zu: Razzia nach Schüssen in Ludwigsburg",Ludwigsburg (lsw) - Nach einem Fahrzeugbrand in Bietigheim-Bissingen und Schüssen in Ludwigsburg hat die Polizei bei einer großangelegten Razzia mehrere,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/kriminalitaet--soko--frost--greift-zu--razzia-nach-schuessen-in-ludwigsburg-36188828.html,https://image.stern.de/36188830/t/Oo/v1/w1440/r1.7778/-/04--pj5rm7xtkcv4axs2048jpeg---1620e844b587f351.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach einer Schießerei und einem brennenden Auto im Frühjahr hat die Polizei zugeschlagen: Die Soko ""Frost"" nimmt mehrere junge Männer fest.
Nach… [+1740 chars]",
2bc21af070d09503eb0664d1cb713d3a,2025-11-04T18:09:07Z,'Skigebiete',www.focus.de,de,1.0,Die günstigsten Skigebiete Europas: Hier sparen Sie dieses Jahr bares Geld!,Eine neue Analyse zeigt die günstigsten Skigebiete Europas. Drei französische Regionen bieten Pistenspaß für weniger als 50 Euro pro Tag.,https://www.focus.de/panorama/welt/die-guenstigsten-skigebiete-europas-hier-sparen-sie-dieses-jahr-bares-geld_3f926a15-75f7-4c71-a72d-08ae8b9835b7.html,https://quadro.burda-forward.de/ctf/8507684b-9b9c-46b7-91b1-716b68416ad1.d7e4bb86-55ff-4753-b844-ddea8afe6db9.jpg?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%282189%2C1979%29&hash=26acc92001659219e5a25fc27fb57df42cbacdb39991d6469a0351510b5e8363,http://web.archive.org/web/20251109025111/https://www.focus.de/panorama/welt/die-guenstigsten-skigebiete-europas-hier-sparen-sie-dieses-jahr-bares-geld_3f926a15-75f7-4c71-a72d-08ae8b9835b7.html,"Die Buchungsplattform Holidu hat eine umfassende Analyse der europäischen Skigebiete mit mehr als 20 Pistenkilometern durchgeführt. Ziel der Untersuchung war es, Wintersportlern eine transparente Übe… [+2447 chars]",
be1b703a9c3f845500eec611dfba2bb1,2025-11-05T05:29:56Z,'Bodenfrost',www.tagesspiegel.de,de,1.0,Es bleibt trocken: Mildes Herbstwetter mit bis zu 16 Grad in Berlin und Brandenburg,"In Berlin und Brandenburg bleibt es trocken, zeitweise kann sich die Sonne zeigen. In den Nächten kommt es zu Bodenfrost.",https://www.tagesspiegel.de/berlin/es-bleibt-trocken-mildes-herbstwetter-mit-bis-zu-16-grad-in-berlin-und-brandenburg-14758670.html,https://www.tagesspiegel.de/images/14758667/alternates/BASE_16_9_W1400/1762326150000/herbststimmung-in-brandenburg.jpeg,,In den kommenden Tagen bleibt es mild und trocken in Berlin und Brandenburg. Laut Deutschem Wetterdienst (DWD) wird es heute bewölkt und die Höchsttemperaturen steigen auf 13 bis 16 Grad. Es werde he… [+1148 chars],
3f7cbdeb5e791fd2bd3332b13610e51f,2025-11-05T05:29:56Z,'Bodenfrost',www.tagesspiegel.de,de,1.0,Wetter: Mildes Herbstwetter,"Tagsüber zweistellige Temperaturen, nachts Bodenfrost - mit Regen ist in Berlin und Brandenburg nicht zu rechnen.",https://www.tagesspiegel.de/berlin/wetter-mildes-herbstwetter-14758670.html,https://www.tagesspiegel.de/images/14758667/alternates/BASE_16_9_W1400/1762320596000/herbststimmung-in-brandenburg.jpeg,,In den kommenden Tagen bleibt es mild und trocken in Berlin und Brandenburg. Laut Deutschem Wetterdienst (DWD) wird es heute bewölkt und die Höchsttemperaturen steigen auf 13 bis 16 Grad. In der Nach… [+605 chars],
5a2601b09b796a6fa4fc13465b384a86,2025-11-05T05:35:34Z,'Bodenfrost',www.stern.de,de,1.0,Wetter: Mildes Herbstwetter bringt Sonne und Frost nach NRW,"Sonnige Tage, frostige Nächte: Das Herbstwetter in NRW bringt milde Temperaturen und vereinzelt Bodenfrost. Was der Deutsche Wetterdienst für die nächsten Tage vorhersagt.",https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wetter--mildes-herbstwetter-bringt-sonne-und-frost-nach-nrw-36189808.html,https://image.stern.de/36189810/t/Ch/v1/w1440/r1.7778/-/05--k5lyxekfa2v5axs2048jpeg---672d1146320b35de.jpg,http://web.archive.org/web/20251106060315/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/wetter--mildes-herbstwetter-bringt-sonne-und-frost-nach-nrw-36189808.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sonnige Tage, frostige Nächte: Das Herbstwetter in NRW bringt milde Temperaturen und vereinzelt Bodenfrost. Was der Deutsche Wetterdienst für die… [+948 chars]",
f80de0e84f6fa9305a784427bb7d1097,2025-11-05T05:35:34Z,'Frost',www.zeit.de,de,1.0,Wetter: Mildes Herbstwetter bringt Sonne und Frost nach NRW,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Mildes Herbstwetter bringt Sonne und Frost nach NRW“.,https://www.zeit.de/news/2025-11/05/mildes-herbstwetter-bringt-sonne-und-frost-nach-nrw,https://img.zeit.de/news/2025-11/05/mildes-herbstwetter-bringt-sonne-und-frost-nach-nrw-image-group/wide__1300x731,http://web.archive.org/web/20251111011735/https://www.zeit.de/news/2025-11/05/mildes-herbstwetter-bringt-sonne-und-frost-nach-nrw,"Das Herbstwetter zeigt sich in Nordrhein-Westfalen zur Wochenmitte von seiner ruhigen und milden Seite. Am Mittwoch werden Temperaturen zwischen 15 und 20 Grad erwartet, wie der Deutsche Wetterdienst… [+761 chars]",
05428b3e6604d4c89cf014e1f45a2707,2025-11-05T06:41:01Z,'Skigebiete',www.bild.de,de,1.0,Millionen-Deal mit bekannter Familie - Wintersport-Stadt verkauft komplettes Skigebiet,"Mehr als 2,5 Mio. Übernachtungen verzeichnet die Region pro Jahr. Die schneereichen Skigebiete sind besonders beliebt. Eins wurde jetzt verkauft.",https://www.bild.de/news/inland/wintersport-stadt-verkauft-komplettes-skigebiet-an-bekannte-familie-6909eb09ef57a9036f0abf66,"https://images.bild.de/6909eb09ef57a9036f0abf66/688e99f1b7b4804b54b360c0b5eed819,da3182ae?w=1280",,"Oberwiesenthal (Sachsen) Weit mehr als 2,5 Millionen Übernachtungen verzeichnet das Erzgebirge pro Jahr. Im Winter sind die schneereichen, hoch gelegenen Regionen besonders beliebt. Jetzt wurde das g… [+2064 chars]",
97f676fa4ef8bec060f50ee5e55c3182,2025-11-05T10:41:00Z,'Wintereinbruch',www.brigitte.de,de,1.0,"So kommen deine Pflanzen durch die Kälte!: 5 Dinge, die du vor Wintereinbruch unbedingt noch im Garten machen solltest","Der anstehende Wintereinbruch macht so einige Gartenliebhaber nervös. Denn damit dein liebevoll gepflegter Garten gut durch die kalte Jahreszeit kommt, gibt es so einiges zu beachten. Wir verraten dir, auf welche fünf Dinge es ankommt.",https://www.brigitte.de/leben/5-dinge--die-du-vor-wintereinbruch-unbedingt-noch-im-garten-machen-solltest-14042468.html,https://image.brigitte.de/14042470/t/rs/v1/w1440/r1.7778/-/aufmacher-gartenarbeit.jpg,,"Der anstehende Wintereinbruch macht so einige Gartenliebhaber nervös. Denn damit dein liebevoll gepflegter Garten gut durch die kalte Jahreszeit kommt, gibt es so einiges zu beachten. Wir verraten di… [+644 chars]",
1ac067eb8c3989f1f7d8ac0302924582,2025-11-05T13:11:00Z,'Schnee',www.stern.de,de,1.0,"Ratgeber: Fünf Autos unter 15.000 Euro, die sich perfekt für den Winter eignen","Die kühlen Herbststürme sind durch und der erste Schnee der Saison ist gefallen. Wohl dem, der einen wintertauglichen Wagen hat, der einem das Wetter nicht übelnimmt.",https://www.stern.de/auto/fuenf-autos-unter-15-000-euro---perfekt-fuer-den-winter-geeignet-36159076.html,https://image.stern.de/36159094/t/dJ/v3/w1440/r1.7778/-/range-rover-evoque-1.jpg,http://web.archive.org/web/20251105205617/https://www.stern.de/auto/fuenf-autos-unter-15-000-euro---perfekt-fuer-den-winter-geeignet-36159076.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die kühlen Herbststürme sind durch und der erste Schnee der Saison ist gefallen. Wohl dem, der einen wintertauglichen Wagen hat, der einem das We… [+679 chars]",
f1b26f8c01410c0e7e5f4976b07f7b5e,2025-11-06T05:22:21Z,'Bodenfrost',www.tagesspiegel.de,de,1.0,Da ist sie wieder: Sonne zeigt sich bei 12 Grad in Berlin,"In Berlin zeigt sich der Herbst mit viel Sonne und wenig Wolken. In der Nacht wird es deutlich kälter, Bodenfrost ist möglich.",https://www.tagesspiegel.de/berlin/da-ist-sie-wieder-sonne-zeigt-sich-bei-12-grad-in-berlin-14769485.html,https://www.tagesspiegel.de/images/14769482/alternates/BASE_16_9_W1400/1762406541000/herbst-im-naturpark-schlaubetal.jpeg,,In den kommenden Tagen bleibt es sonnig in Berlin und Brandenburg. Nach Angaben des Deutschen Wetterdienstes (DWD) gibt es heute wenig Wolken und viel Sonnenschein. Die Höchsttemperaturen liegen zwis… [+581 chars],
d9d9f925130d4491d409371c2ecaaa07,2025-11-06T06:30:49Z,'Schnee',salzburg.orf.at,de,1.0,Schneeschuhwanderer nachts von Hochkönig geborgen,Zwei deutsche Schneeschuhwanderer konnten aus Erschöpfung im Aufstieg zum Hochkönig nicht mehr weiter und alarmierten nach Einbruch der Dunkelheit am Mittwochabend die Einsatzkräfte. Sie konnten erschöpft und unterkühlt geborgen werden.,https://salzburg.orf.at/stories/3328823/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F45%2F37%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2824306_master_1090137_hoch.jpg%3Fs%3Dd48df58f64a9f5a0009bdea7ed3ecec947985467,,Die beiden Schneeschuhwanderer waren bereits am frühen Mittwochmorgen auf den Hochkönig (2.942) aufgebrochen und wollten im Winterraum des Matrashauses übernachten. Sie haben sich durch den Schnee ge… [+1122 chars],
522b07d6bf46f735c5a29e6bba1a3027,2025-11-06T11:08:48Z,'Wintereinbruch',www.n-tv.de,de,1.0,Danach folgt Wolken-Nebel-Mix: November verschafft uns Nachschlag mit sonnigem Herbstwetter,"Nach dem grauen Oktober geht es in weiten Teilen Deutschlands derzeit schön zu: Sonne und angenehme Temperaturen an vielen Orten. Doch in der Zukunft verdichten sich bereits die Anzeichen für einen Wintereinbruch, erklärt ntv-Meterologe Björn Alexander.",https://www.n-tv.de/panorama/November-verschafft-uns-Nachschlag-mit-sonnigem-Herbstwetter-article26144815.html,https://www.n-tv.de/img/incoming/crop26144827/4521323215-cImg_16_9-w1200/556850078.jpg,http://web.archive.org/web/20251107155045/https://www.n-tv.de/panorama/November-verschafft-uns-Nachschlag-mit-sonnigem-Herbstwetter-article26144815.html,Nach dem grauen Oktober geht es in weiten Teilen Deutschlands derzeit schön zu: Sonne und angenehme Temperaturen an vielen Orten. Doch in der Zukunft verdichten sich bereits die Anzeichen für einen W… [+4640 chars],
7b82f8ab997ecc48e5ccca1be7cb1efb,2025-11-06T16:45:00Z,'Schnee',www.discountfan.de,de,1.0,Lidl: 20 Prozent Rabatt auf Winterkleidung und Thermowäsche,"Anzeige*Winter is coming: Und während bald der erste Schnee fällt, schmelzen bei Lidl schon mal jetzt die Preise: Ab sofort und nur für fünf Tage lockt im Onlineshop des Discounters ein Extra-Rabatt von 20 prozent auf ausgewählte „Highlights für die Piste“. U…",https://www.discountfan.de/artikel/news/lidl-20-prozent-rabatt-auf-winterkleidung-und-thermowaesche,,,"Lidl: 20 Prozent Rabatt auf Winterkleidung und Thermowäsche (Bild: Lidl.de) 
Um die Wintermode mit 20 Prozent Extra-Rabatt zu erhalten, müssen Discountfans bei der Bestellung den
Gutschein-Code SKI… [+1632 chars]",
